embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,LCA_F1,TED
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,6,0.5748183624965666,0.7176140991559482,0.36876403407854424,0.5467051340958955,0.6245829184074271,0.5316002412478299,728
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,30,0.4163933207865211,0.9349686277668877,0.36727229426215036,0.6026003987340134,0.4552114602567511,0.40801160567114764,728
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,137,0.3435202485710351,0.9852447571225262,0.31360051051696936,0.5103716663834197,0.4277885881491163,0.4055679099121219,728
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,6,0.4434746443852713,0.7858453496594255,0.31078989766031145,0.4574005174049808,0.5201073720461572,0.43338598569819076,700
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,30,0.15531673827314318,0.9230776115929575,0.11417360792491954,0.2904005863188028,0.17465628064638417,0.20873442235378403,700
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,137,0.03609669493910541,0.9845510772177618,0.028115584603295263,0.056327756770521174,0.07893079365722022,0.10860013630236377,700
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,6,0.47201292852941273,0.8048924572379904,0.352344883183179,0.45345832586220625,0.5128171128179756,0.43205043099162743,712
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,30,0.14690919752223466,0.932180482085157,0.11155648520798704,0.26601831044958085,0.16605260287624596,0.2049439027152714,712
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,137,0.038926849837654626,0.9862919900110094,0.03201153785112473,0.05867935097709988,0.07829587962080532,0.11167826427754622,712
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,6,0.46983505247942037,0.5942330585465839,0.19828730227946062,0.3027751782287748,0.5252077446070902,0.4066357560587142,736
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,30,0.24340689836594273,0.7774316837177663,0.11206318696659813,0.33638619178668505,0.16790755133640475,0.20828704912844073,736
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,137,0.06545960811627695,0.9451187311475703,0.030847155521300525,0.13952359646740928,0.07325181877912244,0.10697314586651092,736
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,6,0.4704471523917213,0.8018671177823725,0.34855418716695225,0.47968536677811097,0.5027165769399754,0.41120349805707773,692
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,30,0.3219784437700109,0.9468327918154722,0.2942603377570813,0.5209244345396898,0.34650212023006827,0.31771878182046936,692
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,137,0.3536148544201476,0.9903019073959703,0.3476983641861447,0.47242622842483223,0.406714059323909,0.378252068265676,692
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,6,0.4564149418713896,0.7858095468256312,0.3228189825006642,0.4210485721773738,0.5716927773782268,0.4529058353637885,730
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,30,0.33391608050300026,0.948560278546047,0.30716050251139393,0.4822206444262299,0.36472449899630294,0.32274990086950445,730
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,137,0.2755730183613276,0.9888384665646286,0.2685901195976533,0.3693750334600295,0.2967162860705181,0.3045279564683725,730
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,6,0.42486080681323174,0.19267742541822186,-0.00011644257940800394,-0.00027646717708065853,0.33709131937357106,0.3303389342895529,782
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,30,0.18631948051167707,0.12727907413871808,-3.163871632614108e-05,0.004701677681509458,0.2331291705298879,0.21396930128431957,782
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,137,0.0818699591228617,0.5713058188555624,0.006904144386812065,0.14967540278603716,0.28708721659902553,0.24829512704115536,782
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,6,0.5928230728452876,0.7924778246198186,0.4480473365302173,0.6053737168791714,0.6214587684391822,0.4971627492517956,706
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,30,0.2629041923245486,0.9269219408716199,0.22007549902287496,0.4876456670685977,0.31168951357166635,0.30824978775657913,706
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,137,0.23413048529116948,0.986940916373531,0.2237215619326024,0.3474363542587944,0.30512642199265483,0.27325012275755695,706
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,6,0.5329660227453219,0.8276406827600404,0.42728053308706465,0.5257700026553985,0.6005406219420835,0.4776025337306278,726
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,30,0.28561511967503117,0.9422813565693725,0.25528512546148374,0.4501742084919546,0.32995779382987395,0.304533303955547,726
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,137,0.21827162233953348,0.9881447866598642,0.21150331836200362,0.2952291613563245,0.24387074236874592,0.26126914812590735,726
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,6,0.4193565459579979,0.26722340073216794,0.017221615585441143,0.10218452846640665,0.5228624633047279,0.4452162822952422,762
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,30,0.2397275676736312,0.5389624338766413,0.05753821791871827,0.3720205884564964,0.3023830108669265,0.282544237567724,762
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,137,0.12477061296061479,0.8339017033198177,0.03585465740431907,0.32739963552397133,0.25936554079235485,0.2551815494897004,762
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,6,0.4839928872892865,0.7971814219095441,0.35747661866965175,0.48033533373481174,0.5045332028964366,0.41647864122464545,694
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,30,0.3725549924883134,0.9520018259445235,0.3475973141044841,0.537211300470454,0.3812010809192199,0.34847818791904955,694
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,137,0.29493812740785824,0.9887086812921243,0.286697745904214,0.39670057864736785,0.3345291822111481,0.32212596609665367,694
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,6,0.38972319635819874,0.7708171101742703,0.24863480452197495,0.3706239295843938,0.4345899394962926,0.3936588722180195,714
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,30,0.31784450813905113,0.9469760031506493,0.2902452261333822,0.4885277293407282,0.3263319460892832,0.28192827314361546,714
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,137,0.19943229616062141,0.9883014240577142,0.1932670904861733,0.29343000837049354,0.252600354705986,0.2686929247153929,714
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,6,0.4765020951188344,0.5473895258809734,0.1781203714780124,0.3438059563219822,0.4835051229971979,0.4123606751529908,742
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,30,0.274539203329296,0.8738442397715779,0.1843884481752261,0.4430681479939128,0.349792214992049,0.31242449608789336,742
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,137,0.22351871319749167,0.9693841017516537,0.16469957500705143,0.4152659890532288,0.3157224457931969,0.3144228160001168,742
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,6,0.3841019551362291,0.7682930103917726,0.24140294651522992,0.38235385769965413,0.45625926641453823,0.40239004591985555,698
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,30,0.3207250385461809,0.9482067255623282,0.29379268041628065,0.5199358708532975,0.34000683836952217,0.3167226796094614,698
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,137,0.36378646914654883,0.9903645623551104,0.3576332997336081,0.48513723947150744,0.4104267220564041,0.37308575264207333,698
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,6,0.4579585834986275,0.7847623139371481,0.32341265230170396,0.4245690793599942,0.5200919720053127,0.4089891361991256,712
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,30,0.3432734179518977,0.9489317329466628,0.3166882292971553,0.49442678462788864,0.3522953458778467,0.32075198189199844,712
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,137,0.2733710111449919,0.9888384665646286,0.26646863785834884,0.36705868748990345,0.2916457753425094,0.3105091420310399,712
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,6,0.42486080681323174,0.19267742541822186,-0.00011644257940800394,-0.00027646717708065853,0.32959811476530065,0.3378889846826259,782
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,30,0.18631948051167707,0.12727907413871808,-3.163871632614108e-05,0.004701677681509458,0.26613005298564635,0.23607160785976283,782
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,137,0.08250320298433794,0.5694395961440348,0.007017527008331517,0.15105558353146703,0.28966186194759985,0.2359664881765701,782
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,6,0.5104902606425331,0.8074926380423011,0.3902845977024456,0.5109831060970493,0.5850310450181485,0.4867862486474095,702
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,30,0.3894102814364825,0.9498626066253144,0.36261518467691856,0.5447224116416248,0.39231179247237435,0.35337192859571226,702
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,137,0.3055832358834152,0.98879818837661,0.297055897652396,0.40825052480732466,0.3142205760662124,0.32888563708441665,702
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,6,0.3764670899034898,0.7564780752396553,0.22519710935132903,0.36859537611698007,0.4134966107282838,0.3451679275093534,716
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,30,0.27899151532307415,0.9434986529183785,0.24955040832177,0.43099137685391575,0.2783399477940631,0.25237567922653587,716
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,137,0.1742886655958276,0.9878449379268369,0.1678661794842875,0.261199312770008,0.2198150349350634,0.22401868352246004,716
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,6,0.5049558818713873,0.5730243548776885,0.21574105902868362,0.3844713082048259,0.5063064640185109,0.43721951932225833,746
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,30,0.2848683146850282,0.8117889780976164,0.1551556063627645,0.5025237939653927,0.33397233356380246,0.31710662541415896,746
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,137,0.21669344274784483,0.9672135549528745,0.15541496396633078,0.4063865095579057,0.2971699870003718,0.285349054224207,746
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,6,0.5107574345564877,0.78650770208462,0.3727687406052613,0.4950307286781978,0.569188363221752,0.491069706361318,692
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,30,0.37328684126142014,0.949965539772473,0.34701655570102485,0.5490413910520183,0.40474647881921383,0.3503458662901324,692
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,137,0.3668483268582306,0.9903779884177832,0.3605978600581103,0.4721470516013913,0.402430915024117,0.37680076148818886,692
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,6,0.4160475398907781,0.683006184939538,0.2074137941143242,0.3348494601552264,0.5009306074581361,0.41811530809909625,724
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,30,0.352026640727982,0.9491913034916714,0.3255301525638013,0.5163277234441894,0.3717319186006986,0.3057093967262108,724
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,137,0.2681313671538887,0.9890353821504972,0.2618534712908692,0.3691663811359678,0.32047520300439725,0.30778053837645736,724
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,6,0.44549273348668095,0.4431853781226784,0.10284261329100042,0.3187794644593666,0.4734882449269239,0.4153443215759781,736
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,30,0.30364817308077857,0.9102378203234786,0.239988667752347,0.4950704561251971,0.34546826097825534,0.303381611911523,736
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,137,0.3255727857171869,0.9849896619317419,0.29726102924566983,0.49100264807672916,0.4221211825437663,0.3692909187405618,736
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,6,0.4681327969187099,0.704286494276022,0.269059771954179,0.3764496083145055,0.46428123404681243,0.39843750131598266,696
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,30,0.1915993022385454,0.9150935796568298,0.14335422514380208,0.29390641235633425,0.16492232328571282,0.1964522052162319,696
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,137,0.05121045993589947,0.9843631123403417,0.04286578106239088,0.08425680140466826,0.07769734638799221,0.10595422969093103,696
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,6,0.43596314138682657,0.7866956669620401,0.30440211494062636,0.38675487116299995,0.4417429872941949,0.3967440150163436,716
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,30,0.14364064478829086,0.9283272020980461,0.10602486984762793,0.2556304129696888,0.1498587068123341,0.17552796433289852,716
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,137,0.04609776858629178,0.9862830393025608,0.039165253508354717,0.06840386382268708,0.06845174181454496,0.10116569159752956,716
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,6,0.42348125184365676,0.1915048826114587,-0.001568996214836235,-0.002159492101508035,0.4245699355064401,0.36814719199020496,742
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,30,0.2117019401221884,0.43283835915612723,0.031328592403793806,0.19606427433595597,0.1344391562272022,0.16312330658719731,742
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,137,0.08961026426266427,0.9034084297772169,0.03275706761912144,0.1868250550943883,0.0686780434234277,0.09215253756128285,742
