embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,LCA_F1,TED
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,6,0.3653819696042547,0.7461534330442254,0.2069023985381898,0.39897308020563355,0.4505276981223568,0.38642688171357675,716.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,30,0.3399238071373152,0.9498849833964358,0.3138544185369133,0.5165029799401829,0.35947445303475684,0.29179629825865416,716.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,137,0.21766686773285734,0.9884535861013399,0.21144024062117137,0.3240894923241885,0.258196332664617,0.2846455981295261,716.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,6,0.47703406160304457,0.5451607994772786,0.1774010851438107,0.41801811801330024,0.5729235507170831,0.5035781517510736,754.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,30,0.3494627880327522,0.8906402441753265,0.25787262253359333,0.5681019256460914,0.4018391104924065,0.37232776646661375,754.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,137,0.2731133326685044,0.9733582163028204,0.21078451343498514,0.47603249720096374,0.37031754273401896,0.36703112929069726,754.0
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,6,0.4618022273849297,0.8046731648810004,0.3424796059633267,0.46533832798202496,0.5311637684368943,0.4715175928823794,688.0
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,30,0.36843131009321245,0.9518496639008978,0.3433905943874286,0.5557725511726287,0.4078206058051587,0.39537421318883437,688.0
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,137,0.3966897444442058,0.9910806190309963,0.39140319662152917,0.5140042989408884,0.4575673569146625,0.41865234358916725,688.0
Qwen/Qwen3-Embedding-0.6B,Raw,DC,6,0.4497921825666555,0.797320157890497,0.32557166586883307,0.4598628753668238,0.49256216386440127,0.40318929166885253,732.0
Qwen/Qwen3-Embedding-0.6B,Raw,DC,30,0.3889303974204016,0.9524046078247094,0.3641407117188342,0.5440655412480807,0.37671807156755593,0.3205068609598186,732.0
Qwen/Qwen3-Embedding-0.6B,Raw,DC,137,0.27303533253507967,0.98873553341747,0.2658790156430329,0.3738924698800793,0.3166206351485346,0.32687567754798336,732.0
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,6,0.42530310687981304,0.19305335517306194,0.00034926163958425336,0.0005514797883588176,0.34206756998807747,0.3445604089593596,778.0
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,30,0.18888089261993046,0.12551130922012477,0.0009364830252352482,0.007824129802429913,0.24273805823606204,0.21789708696972415,778.0
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,137,0.08917519387369348,0.636825004699122,0.010657662631738124,0.1884658734935659,0.2820137058561412,0.24939615972218082,778.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,6,0.5882216881588233,0.8316550754992258,0.48107233232601593,0.5891677536048362,0.641769735230505,0.5594485038736081,704.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,30,0.41373834908561513,0.9527626361626522,0.3887604616653716,0.5668743554463107,0.4537919866650205,0.39908516033419433,704.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,137,0.3161369362055599,0.9885744206653957,0.3060765058941154,0.4302176656638118,0.35395900860170476,0.3599215520830683,704.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,6,0.4818619719491724,0.8129033412994638,0.36768074069475387,0.47026564916289065,0.49848608511270254,0.39621851091209725,712.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,30,0.29299441474701526,0.9460451294719977,0.26494015743236643,0.4622914589973112,0.3108207494374914,0.2935573053819943,712.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,137,0.19555989360601345,0.9885430931858257,0.18971008119323082,0.2839972890681277,0.22164888036017225,0.24809849601213763,712.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,6,0.579614754672226,0.7503244631812608,0.39953593754676636,0.559288036052284,0.5914146924910348,0.5015700585049381,750.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,30,0.3122741736117624,0.8298425570383896,0.18411693965648096,0.5214324136338698,0.3834899102837436,0.3456925545674004,750.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,137,0.23232060823268086,0.967173276764856,0.16641352618953548,0.43219139438014453,0.32389513416846605,0.31044198634367376,750.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,6,0.6302846697684087,0.8376610008682187,0.5226972299429091,0.6470020828438,0.664414659053742,0.5563552652291359,704.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,30,0.4334108314574172,0.955519454364813,0.4101813398904226,0.5978893190489584,0.48031248392651343,0.4200569044640509,704.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,137,0.3970616610028602,0.9911253725732392,0.3918930539543581,0.5127203457198327,0.4212568674942925,0.410340986010253,704.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,6,0.5593049902274914,0.8400911182120064,0.4616130871966239,0.5713712464887685,0.6163940479834783,0.49995689332284315,710.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,30,0.3716999170971127,0.9524672627838493,0.3469562652304721,0.5542835429552925,0.43684598658263585,0.35887870392804594,710.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,137,0.2627883894324043,0.9892860019870573,0.257093578814825,0.3688400708314733,0.3045277786926109,0.31398889147524006,710.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,6,0.6346956562757072,0.7902893764041424,0.4790674003247767,0.6112639431634496,0.6585822386662662,0.5602748261379611,736.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,30,0.3592260367208058,0.9123009586208748,0.2890166506065467,0.5647334806148514,0.43610044434710155,0.38763498190177337,736.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,137,0.3638743711947953,0.9861353526131593,0.3355213079030624,0.5231138839426887,0.43382273154440404,0.38637017886740754,736.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,6,0.4354063127320491,0.7889870483248749,0.30563605543690775,0.45462005481536777,0.5142877000158117,0.4387930620158042,684.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,30,0.16476532578165437,0.9195465571099952,0.12097570135047174,0.30887579725828995,0.17468646847344682,0.20679945286514664,684.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,137,0.04565056013580932,0.9842512284847346,0.0373177146472619,0.0755845498023065,0.07734159606039702,0.11550991772531591,684.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,6,0.5063084343512712,0.8199430734942671,0.39619799332627537,0.470380944501802,0.4998111378313016,0.4331734291552579,712.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,30,0.1584939459713015,0.9308781540058896,0.12228447412273388,0.2907217734053831,0.17406614074052837,0.20586007822181185,712.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,137,0.05258250076455801,0.9859339616730665,0.04540545164075916,0.08125372622172286,0.07801741421357364,0.11199930008854568,712.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,6,0.4226640409318757,0.19323236934203342,-0.0017575184339293645,-0.0005530587748149096,0.4188935756978245,0.3545231226056091,726.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,30,0.23233106655126035,0.7802064033368241,0.10544033327282618,0.3365871159280714,0.1454390952152917,0.17321879743774446,726.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,137,0.07084085510739839,0.9578153110818721,0.04012449184342663,0.14057367424859576,0.06791921235811392,0.10352029008699011,726.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,6,0.4704471523917213,0.8018671177823725,0.34855418716695225,0.47968536677811097,0.49142102795791437,0.40487953787851977,692.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,30,0.3219784437700109,0.9468327918154722,0.2942603377570813,0.5209244345396898,0.35685773330120585,0.31111893935716445,692.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,137,0.3536148544201476,0.9903019073959703,0.3476983641861447,0.47242622842483223,0.418780708398323,0.3617645767447219,692.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,6,0.4564149418713896,0.7858095468256312,0.3228189825006642,0.4210485721773738,0.5560273046160048,0.4696330921984186,730.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,30,0.33391608050300026,0.948560278546047,0.30716050251139393,0.4822206444262299,0.37001741792023707,0.3207426467472952,730.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,137,0.2755730183613276,0.9888384665646286,0.2685901195976533,0.3693750334600295,0.29160745152583284,0.30419188194783725,730.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,6,0.42486080681323174,0.19267742541822186,-0.00011644257940800394,-0.00027646717708065853,0.32845916525689256,0.3389918789457969,782.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,30,0.18631948051167707,0.12727907413871808,-3.163871632614108e-05,0.004701677681509458,0.23896482592768847,0.23509713613833874,782.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,137,0.0818699591228617,0.5713058188555624,0.006904144386812065,0.14967540278603716,0.2988560498189688,0.2479969457609531,782.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,6,0.5928230728452876,0.7924778246198186,0.4480473365302173,0.6053737168791714,0.6106642802301933,0.4796881202644705,706.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,30,0.2629041923245486,0.9269219408716199,0.22007549902287496,0.4876456670685977,0.33624856387404645,0.307551227049489,706.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,137,0.23413048529116948,0.986940916373531,0.2237215619326024,0.3474363542587944,0.30043332212806384,0.27675457735714004,706.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,6,0.5329660227453219,0.8276406827600404,0.42728053308706465,0.5257700026553985,0.6072422102312233,0.48399439521100146,726.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,30,0.28561511967503117,0.9422813565693725,0.25528512546148374,0.4501742084919546,0.3103959007264924,0.3076869860068795,726.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,137,0.21827162233953348,0.9881447866598642,0.21150331836200362,0.2952291613563245,0.2504835733371681,0.26760322054219327,726.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,6,0.4193565459579979,0.26722340073216794,0.017221615585441143,0.10218452846640665,0.5252750490259585,0.4651904427472548,762.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,30,0.2397275676736312,0.5389624338766413,0.05753821791871827,0.3720205884564964,0.291380882009096,0.2838767821380189,762.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,137,0.12477061296061479,0.8339017033198177,0.03585465740431907,0.32739963552397133,0.23989973814233503,0.24812401008646082,762.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,6,0.4839928872892865,0.7971814219095441,0.35747661866965175,0.48033533373481174,0.5146298374089757,0.42647295902355814,694.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,30,0.3725549924883134,0.9520018259445235,0.3475973141044841,0.537211300470454,0.395852405244107,0.33988263773928545,694.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,137,0.29493812740785824,0.9887086812921243,0.286697745904214,0.39670057864736785,0.34206619881158895,0.32013350180004607,694.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,6,0.36973606472791287,0.7656525513994432,0.2258038307085685,0.34762586750958946,0.39524661795804283,0.34450630534487253,718.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,30,0.3120460361284533,0.9433688676458741,0.28198502536649667,0.4748715545448524,0.3211518843381165,0.27976712168876383,718.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,137,0.2149409213969471,0.9884670121640128,0.20877983444241086,0.30300191056933085,0.2516247028003429,0.2561927210703054,718.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,6,0.4765020951188344,0.5473895258809734,0.1781203714780124,0.3438059563219822,0.47826677155994596,0.40535650148294167,738.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,30,0.274539203329296,0.8738442397715779,0.1843884481752261,0.4430681479939128,0.35616363513142363,0.3062116258644413,738.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,137,0.22351871319749167,0.9693841017516537,0.16469957500705143,0.4152659890532288,0.3186400337339983,0.3055657299802601,738.0
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,6,0.3841019551362291,0.7682930103917726,0.24140294651522992,0.38235385769965413,0.47187146558395354,0.39648474705898856,698.0
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,30,0.3207250385461809,0.9482067255623282,0.29379268041628065,0.5199358708532975,0.3547881869233326,0.31987916780688236,698.0
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,137,0.36378646914654883,0.9903645623551104,0.3576332997336081,0.48513723947150744,0.4388026471236549,0.39438917351543384,698.0
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,6,0.4579585834986275,0.7847623139371481,0.32341265230170396,0.4245690793599942,0.4898899964467055,0.39294216716926783,712.0
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,30,0.3432734179518977,0.9489317329466628,0.3166882292971553,0.49442678462788864,0.356126866284177,0.2955979845839505,712.0
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,137,0.2733710111449919,0.9888384665646286,0.26646863785834884,0.36705868748990345,0.30152047894050454,0.3127775364298958,712.0
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,6,0.42486080681323174,0.19267742541822186,-0.00011644257940800394,-0.00027646717708065853,0.3312513804873179,0.33490307741541336,782.0
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,30,0.18631948051167707,0.12727907413871808,-3.163871632614108e-05,0.004701677681509458,0.26815774836213846,0.22706378448184833,782.0
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,137,0.08250320298433794,0.5694395961440348,0.007017527008331517,0.15105558353146703,0.2710821208350765,0.2553202614081878,782.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,6,0.5122831363736933,0.798318161882513,0.3842231496914652,0.511475322861846,0.5662267443033788,0.46973823881194393,706.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,30,0.36795196875737063,0.9467746122105565,0.3390485140045671,0.5287174497940881,0.3899866597315663,0.3384533731149446,706.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,137,0.29692148805530844,0.98895482577446,0.2893686911039681,0.39828804829967324,0.35052188716871385,0.3259145860878184,706.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,6,0.3903862942693094,0.7743794921368027,0.2519586565645079,0.360115214087999,0.4043850087715491,0.3657781619447033,712.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,30,0.3106355773264939,0.9462823232458849,0.2826656693923163,0.46572367927319436,0.290742175824606,0.2702399289029526,712.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,137,0.18843362948237985,0.9878941668233041,0.18186587713477012,0.2711518193683414,0.20933113719514757,0.23011035611506467,712.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,6,0.4562383498776871,0.44540515381792467,0.11283685145674549,0.320634095161964,0.49514489777842063,0.4224313521905365,746.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,30,0.28524624967624396,0.8038317982868344,0.1516262647205801,0.49974698565203873,0.3690090424948381,0.3200932056503464,746.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,137,0.2113611536591686,0.9641837401430323,0.14619037285435646,0.41168983528341047,0.31718278050455856,0.29637891891366325,746.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,6,0.5975180614055189,0.8364034263311941,0.4935632270581743,0.5811562908083482,0.6222515727154935,0.5310127719937987,690.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,30,0.36190093600920575,0.9496791171021186,0.33561287154796327,0.5461279593735705,0.43078272206336393,0.3987680954625978,690.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,137,0.3685594584348859,0.9905928054205491,0.36291458301984336,0.47285620507602033,0.39930017009402113,0.3659238764454366,690.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,6,0.42161201618212846,0.7367775659443445,0.2519905237627161,0.38825020887148076,0.49195085611121103,0.4103147591510466,724.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,30,0.3157901992262932,0.9452306150031775,0.28706763135089347,0.5032067172821221,0.3482700370927578,0.32941323356531077,724.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,137,0.28349369849988226,0.9891025124638615,0.27690027839280956,0.3811034467330092,0.2970743880488661,0.3107908228812736,724.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,6,0.517791100243629,0.6319334425319764,0.2615099728840183,0.4833235818923172,0.55070127207382,0.49480344376583496,730.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,30,0.3139033494665595,0.8776482908622217,0.21841772913260327,0.47986395722769265,0.3964934793720805,0.35738320145995384,730.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,137,0.2919512427832949,0.9817047519311154,0.2543960190574682,0.46539202598946167,0.3769472435409647,0.37269740448047367,730.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,6,0.45372623109515575,0.45659353937864183,0.1155438854472075,0.2811295630840633,0.4114569399038733,0.36692652722583485,698.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,30,0.18197314061249897,0.9096470735658727,0.13041163781636889,0.28041977491158193,0.14959074642183734,0.17583401176269392,698.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,137,0.052735105197845036,0.9831592420540086,0.04334912243750443,0.0840945846838731,0.0703256244079784,0.10435075604586048,698.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,6,0.4178514670347566,0.7489371033717319,0.2579698463457719,0.30468104796343837,0.4067437977356601,0.37197306575161493,720.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,30,0.14208920923398122,0.9309050061312353,0.10602383780019871,0.24743616179681804,0.14456861185875555,0.17397033625216682,720.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,137,0.03702332723200057,0.9860145180491036,0.029952689552011216,0.05600632027818306,0.061752540509842496,0.08609912736274188,720.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,6,0.4235549685214203,0.19156753757059872,-0.0014913788450041923,-0.0020810512922045466,0.35489077545334785,0.33327952197777444,742.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,30,0.18959005055185055,0.15819034576586738,0.002782712799960559,0.017174246285556218,0.11931456638577342,0.1411509567651719,742.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,137,0.08007955450266159,0.8270902141904531,0.01785448794102792,0.1697682326204646,0.05668098990120942,0.08249284348621704,742.0
