embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,LCA_F1,TED
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,5,0.7150931595174049,0.873571850975754,0.6334091338578178,0.6952482867511144,0.7567133624269406,0.5695876357489926,1382.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,16,0.42451273895156216,0.9121781983047507,0.375138485071203,0.5668984405684903,0.45290771674329144,0.39427153228366124,1382.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,53,0.3027359735265348,0.9688014981273408,0.2857721390092966,0.5372546012590966,0.34474477506276335,0.29608175316944324,1382.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,156,0.3079962469149056,0.9897703528484132,0.30000113932504807,0.45744020504104194,0.3302682788039725,0.3166808031051321,1382.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,474,0.2519531600439864,0.9967701557263946,0.2415069153364502,0.32941178386373593,0.3446990970304701,0.3545457973052637,1382.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,5,0.5281444113320576,0.7955923516656811,0.3976402877927994,0.47981895004049274,0.5872222012715981,0.4172654100337467,1434.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,16,0.35775010107569855,0.9125369603784743,0.3108215703591144,0.5028493890808472,0.341759143374524,0.2955163247632729,1434.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,53,0.23876377168724172,0.967551744529864,0.222004012199753,0.4631821558639325,0.23780539788648425,0.216189749219862,1434.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,156,0.21172772837898826,0.9893327419672777,0.2059747054144726,0.3574019090975909,0.19638850584722695,0.21405641409430445,1434.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,474,0.12461634781499069,0.9969968460477036,0.12268014438489783,0.16437088362617028,0.18555044754929023,0.20779990277492924,1434.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,5,0.4455814655312577,0.2598807411787897,0.004717297299059696,0.04809545544570226,0.5816491000658529,0.43808495915921924,1616.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,16,0.31346594299242914,0.6464074512123004,0.12186938545367888,0.40969943374577006,0.3626606033265397,0.3114641008828263,1616.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,53,0.22420382508381054,0.8612566528681254,0.11689887155430294,0.4815293784921601,0.31652193148183166,0.25118878604887335,1616.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,156,0.18836636666007595,0.9485422826729746,0.10723415340998732,0.4708604147103948,0.3262872433992169,0.2881333758489206,1616.0
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,474,0.1801800823512508,0.9906189631381825,0.12492288873161049,0.3402946200363116,0.29070116261310835,0.3234008209990718,1616.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,5,0.7434821809792777,0.8926532623694067,0.675576022874834,0.694068507642972,0.7652476925124989,0.5637288790782823,1374.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,16,0.4191996761330989,0.9139345554898483,0.371654535926829,0.5752343790293302,0.45787398175549576,0.406718577852327,1374.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,53,0.33669073840107994,0.9716676522767593,0.3219187264255285,0.5627075919193915,0.36421947343905187,0.34135103938942113,1374.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,156,0.34999757884038973,0.9912231421249753,0.3449800130221933,0.5032056728398544,0.3856250590312597,0.3678494614016982,1374.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,474,0.31462295573790283,0.9973625073920757,0.3083182025895728,0.3963916703693287,0.39819541041672724,0.42907590267824697,1374.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,5,0.4922951723520433,0.7761699191799724,0.3486667909979575,0.49005854174173435,0.5732145762004249,0.43152806802493304,1416.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,16,0.34668621558771984,0.9075901833234772,0.2967712915397873,0.5150354694710566,0.348237711752909,0.3200772991154395,1416.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,53,0.2980194670300154,0.9705854523950326,0.2829086352239826,0.5230864509949034,0.2892821799486924,0.259923832396633,1416.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,156,0.2824479826929786,0.9903055391287207,0.27707648817962044,0.43435232759388326,0.29946191749802825,0.2857260911374085,1416.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,474,0.2041974904886487,0.9972767593140154,0.2021620044559762,0.2569064915281382,0.30650323106054733,0.308152836948855,1416.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,5,0.4969008970152777,0.4338281095998423,0.12172593202085372,0.31920412383764735,0.6804491470681996,0.5142722893656589,1562.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,16,0.3873059458641217,0.8161935738221959,0.2576426688554624,0.5211241106920779,0.3728967858009701,0.34424918037756325,1562.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,53,0.2656853583032929,0.8949211511925882,0.16440172698617014,0.5333239736328582,0.33827422452587264,0.3139610487411767,1562.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,156,0.2819808230787663,0.9811827321111768,0.2384075613550989,0.5153909824584897,0.347348111666653,0.3344997569034958,1562.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,474,0.2755554661781236,0.9958170707668047,0.24635241456129622,0.3975018968104285,0.36859788085593875,0.3919868751155465,1562.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,5,0.545620239052509,0.7921170904790065,0.4104533810930121,0.510374128272399,0.536851248994967,0.436013025112407,1320.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,16,0.24924876239200264,0.8908170707668046,0.19010985358270646,0.3919075604631356,0.2556065893529053,0.24523553144518723,1320.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,53,0.1075561838472222,0.9605332150601222,0.08718120453698637,0.2750919788685085,0.12127963220314653,0.1507457300249348,1320.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,156,0.0494038822883157,0.9867445298639858,0.04258449854823624,0.10857570524428639,0.07158273286825997,0.09677343996643226,1320.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,474,0.015059837180643706,0.9963463433865563,0.013094630591070881,0.02000484843551644,0.053924788560563104,0.08091014590448972,1320.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,5,0.5360942172776371,0.7727114133648728,0.384849553680231,0.455267491735678,0.513457462280837,0.4049033867891038,1424.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,16,0.29074545576247907,0.8854799921151193,0.22658105140492849,0.3912955702366924,0.2481139546653166,0.2332330846140905,1424.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,53,0.12655869727458507,0.959544648137197,0.10526403067090469,0.2885016659593738,0.11744406237719181,0.128514972972806,1424.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,156,0.05698177540466883,0.9867553715750049,0.050110649478635326,0.11760374323157094,0.06801614117581403,0.08694327900603369,1424.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,474,0.016938743767511477,0.9966735659373152,0.015237447503056114,0.02121076280294016,0.04982361209046112,0.07592548124835476,1424.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,5,0.5150820672407865,0.5729637295485905,0.21370903616767442,0.39510452873290486,0.5008023537238326,0.39955689264522287,1416.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,16,0.2763046903441074,0.6021831263552139,0.08341217730933202,0.3351121834665304,0.2047683092754278,0.2088870139859163,1416.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,53,0.1631566467630334,0.8496688350088705,0.0732935812198379,0.32301216739554306,0.10304610957976426,0.12042460115089271,1416.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,156,0.0721874239316154,0.9550739207569485,0.0386644213867226,0.19649497875908528,0.06261527141708936,0.08269991767424634,1416.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,474,0.01961404765220897,0.9936733688152967,0.01450835927647862,0.032916271386577725,0.047533025112923906,0.07981719160401625,1416.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,5,0.5511837439635245,0.8047309284447073,0.4263336981305396,0.5068828748977099,0.5634950652731111,0.43079481283338256,1282.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,16,0.3113940433619803,0.897786319731914,0.2555099527240241,0.48575841553287935,0.3412086339636763,0.3093503149673741,1282.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,53,0.2793082325480201,0.9688576779026217,0.26302137671910264,0.5156768211991517,0.28770298702758756,0.2775650100282407,1282.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,156,0.3109183747656041,0.9905529272619752,0.305353776567856,0.47843180172722405,0.34943382578678894,0.33629113595927423,1282.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,474,0.407655309150317,0.9978986792824759,0.4040944114881567,0.47533716819647426,0.4670305258186682,0.47054149228485226,1282.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,5,0.5413868616135696,0.7948058348117485,0.4090017004205641,0.4819563988659443,0.5856908348172775,0.43558401527244245,1482.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,16,0.35219642581234906,0.9008476246796767,0.2970765830501388,0.48403502591932024,0.3552034297353063,0.3188341694639703,1482.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,53,0.28271951290450836,0.9669948748275182,0.26430025564588255,0.5039025984218695,0.30131494722375474,0.25113212492167547,1482.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,156,0.28190360771132666,0.9901399566331559,0.27617911399777567,0.4327434763945507,0.2973373448401436,0.26784052893771787,1482.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,474,0.2130167153117282,0.9971161048689139,0.20947945440494556,0.2676912491158054,0.28655087158608716,0.302502635043622,1482.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,5,0.45804735002195207,0.21422925290754977,-0.0006117707065206342,-0.0007431178178621526,0.4117401789768124,0.3503208697798732,1674.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,16,0.2576553251036735,0.08720776660753006,6.584514880840137e-05,-8.518742867952093e-05,0.20470707504859745,0.19714470405091278,1674.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,53,0.13660251702785,0.10337670017740981,1.90897847744898e-05,0.003973640986509136,0.17404476760133092,0.16757031688508614,1674.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,156,0.07242269236657023,0.33866844076483343,0.0014692568718868934,0.05831435681788138,0.25675310887244795,0.24093514362747678,1674.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,474,0.09557416567867043,0.9486447861226099,0.02942927874031314,0.3221662152114081,0.3970330164696029,0.38263130169455006,1674.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,5,0.7710187599556374,0.8978789670806229,0.7046838512693093,0.7394960554322341,0.7907834319891449,0.5548228610799076,1360.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,16,0.3928908342937425,0.9061028976936724,0.3400245827852066,0.5695534788852421,0.43134897233698555,0.38275073905636847,1360.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,53,0.28245059326895106,0.9671614429331756,0.2642455313797239,0.5337515977819252,0.31087366737107003,0.2832292151768692,1360.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,156,0.2925712536348334,0.990120244431303,0.28645561024147215,0.45949501610030274,0.3264213241993865,0.3156649496358319,1360.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,474,0.29245353218560977,0.9971969248965109,0.28515513757893046,0.36724036699310314,0.3851923753754,0.383270146050388,1360.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,5,0.6290947183067348,0.8327961758328405,0.5206456884089963,0.5856925879281443,0.7162389710418468,0.5062013212363211,1466.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,16,0.38295840062464875,0.8990695840725409,0.3244765764617762,0.5257232790535403,0.3934555941895832,0.345741507514383,1466.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,53,0.26479026830481683,0.9662724226296078,0.24617902811742656,0.4902181231083578,0.2854997045781119,0.27181675382868853,1466.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,156,0.25391126174175394,0.9890232603981864,0.24616817723270742,0.41107990502087594,0.27552576530933903,0.27782148944622076,1466.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,474,0.21958626774071213,0.9972146658781786,0.2166654018337966,0.26752256778836525,0.3093083744734238,0.32008545145676337,1466.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,5,0.45409884014919716,0.24540311452789276,0.0068697263228380675,0.0463107946014712,0.5230505890720007,0.4192956363244487,1658.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,16,0.24586213361130252,0.18509166173861621,0.0020416154132152204,0.08538585555000866,0.30476187730324866,0.2579424592241494,1658.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,53,0.146843723199473,0.44999014389907355,0.015265380006244035,0.24366649899574006,0.2779655557561066,0.2197422218758875,1658.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,156,0.12429038068803362,0.8326798738419081,0.034600664377215526,0.4087411120136659,0.28575860531834424,0.27443461797478985,1658.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,474,0.11747646549637746,0.974033116499113,0.0517392987046853,0.3343228388312926,0.3156856018001006,0.3538357247793251,1658.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,5,0.7769778580396317,0.9058840922531046,0.7173337960810315,0.7314279663812531,0.7680565844192142,0.5763102475188289,1378.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,16,0.4269381107289769,0.9129676719889611,0.37812847521124116,0.5715670774581815,0.4339942769946843,0.3856505277508757,1378.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,53,0.2975885671764836,0.9695446481371969,0.2815768384962773,0.5316032688731613,0.30932221081241984,0.2873537178531522,1378.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,156,0.30607514800285524,0.9905972797161443,0.30075994424596336,0.4505435854810096,0.32749775211757354,0.30131864682246906,1378.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,474,0.22816610362460402,0.9967218608318549,0.21917552569794427,0.30427788662933747,0.2985851393336072,0.3312471602890274,1378.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,5,0.6288121851973405,0.8053597476838162,0.49379409511060834,0.6423850174142439,0.649949349346593,0.48960954864498607,1452.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,16,0.3490362404065564,0.909605755962941,0.3004040273201334,0.5205474804474873,0.3752719721393901,0.3277697451822493,1452.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,53,0.2656153027403563,0.9678020894933964,0.24861466154507544,0.4873733747952488,0.250411243002489,0.24235005245592167,1452.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,156,0.24823711267075382,0.9893603390498719,0.24164624084918848,0.39404261324830997,0.2478879389112219,0.23139893814720208,1452.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,474,0.14034081017518654,0.9969455943228859,0.13789615819457907,0.18434889077459543,0.21495688926260925,0.24996613081381178,1452.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,5,0.49767521024342526,0.4183254484525922,0.11498747383910413,0.31361620476880464,0.5750734029360627,0.45332187555312375,1600.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,16,0.3132613785406553,0.7054642223536369,0.14234387710303884,0.4248942214359449,0.33869708688414024,0.3022501118524073,1600.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,53,0.1928568020816166,0.8662349694460871,0.09891350121843552,0.4585266042834153,0.2744211020247933,0.24467822028173294,1600.0
