embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,DP_Lower,DP_Upper,LCA_F1,LCA_F1_Lower,LCA_F1_Upper,TED
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,27,0.44753183711759376,0.9483092044567455,0.4178855649430541,0.6460926158077489,0.5516570277365767,0.0,1.0,0.4752612723681227,0.0,0.9680448464487783,1432.0
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,128,0.40070340271619803,0.9896476474345327,0.39177773959224943,0.5362405166551982,0.4899689714856967,0.0,1.0,0.4391580637659358,0.0,1.0,1432.0
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,5,0.7378733839661036,0.8791959406713505,0.6593629136666657,0.6690909116001037,0.7694683279799033,0.19746054080804265,1.0,0.6034856808672944,0.0940423540832136,1.0,1449.0
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,27,0.4858538250771092,0.956510361223476,0.463016338313393,0.6358540985394813,0.5417861075544099,0.0,1.0,0.449152965960606,0.0,0.9938375200145924,1449.0
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,128,0.36063790139530083,0.9893682137534596,0.3532776923068012,0.4668653154259237,0.3987423677389107,0.0,1.0,0.3886823573322747,0.0,0.9667999747242637,1449.0
Qwen/Qwen3-Embedding-0.6B,PHATE,HDBSCAN,5,0.5213912207532387,0.44134553970619544,0.13034893071578615,0.35496148672791356,0.5439145228592251,0.0,1.0,0.46782163444912456,0.11603437936383199,0.8196088895344171,1460.0
Qwen/Qwen3-Embedding-0.6B,PHATE,HDBSCAN,27,0.2174360160683069,0.5032467532467533,0.04020986317541146,0.3257445993747229,0.448327281329151,0.0,1.0,0.3683080200649002,0.0,0.8869630833085245,1460.0
Qwen/Qwen3-Embedding-0.6B,PHATE,HDBSCAN,128,0.30961630614154734,0.9723715492158115,0.23934703066256777,0.538930016627697,0.45526141829444366,0.0,1.0,0.4033104400632179,0.0,1.0,1460.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,Agglomerative,5,0.6607962247016156,0.8445461642182953,0.5599229123121467,0.6715637173504584,0.7423231201096678,0.20188324474007713,1.0,0.6127586757191086,0.14212132537519434,1.0,708.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,Agglomerative,27,0.57809784849768,0.9652792562628628,0.5599910977301908,0.7229804175836169,0.6175484417746241,0.0,1.0,0.5275036055276391,0.0,1.0,708.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,Agglomerative,128,0.4326857905725169,0.9906367539564261,0.4258635481804662,0.5480787077393632,0.5438316955064159,0.0,1.0,0.485394402433299,0.0,1.0,708.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,5,0.4882686594808655,0.7711837342984884,0.34085781315953095,0.424926351243997,0.5908029193901744,0.0,1.0,0.501541523024182,0.09634197355064827,0.9067410724977156,710.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,27,0.4280290206635636,0.9530684479454972,0.4035541758446019,0.6307478031568526,0.5124853521580363,0.0,1.0,0.40630218634759596,0.0,0.970528376455925,710.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,128,0.31239241211977925,0.9892174082747853,0.3064990308864774,0.41525765376319096,0.37865098058749086,0.0,1.0,0.3673221349485794,0.0,0.9163473561797237,710.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,5,0.6635482905381851,0.831301894826485,0.5503083680289412,0.6729772080795795,0.7091681405192352,0.14784640187048936,1.0,0.6045166608348256,0.18589299836422574,1.0,750.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,27,0.4111944779282066,0.8977184018167624,0.318146740202681,0.630866692390981,0.574118305194012,0.0,1.0,0.495866091248972,0.0,1.0,750.0
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,128,0.3351044716255335,0.9779557873820169,0.2779976627156254,0.5483771049644014,0.49002772252154153,0.0,1.0,0.4533688347914559,0.0,1.0,750.0
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,5,0.6190767483776007,0.826391845859059,0.5065916139102385,0.5815712406989477,0.6925134694304489,0.15603905069050394,1.0,0.5951231828120511,0.14578867818024127,1.0,692.0
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,27,0.5870071006336073,0.9666586828472075,0.5695016846736438,0.72352104755639,0.5985512504329417,0.0,1.0,0.5196463135384276,0.0,1.0,692.0
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,128,0.5671288789278984,0.9934133489461359,0.563612927142765,0.6571625382708418,0.6091027975631803,0.0,1.0,0.5489724027993821,0.0,1.0,692.0
Qwen/Qwen3-Embedding-0.6B,Raw,DC,5,0.5019570198747935,0.7763421687602016,0.35768779806503076,0.47413464651057063,0.5981311240333823,0.0,1.0,0.5089832969719855,0.08466707459907752,0.9332995193448935,732.0
Qwen/Qwen3-Embedding-0.6B,Raw,DC,27,0.5577682577925829,0.9617486338797814,0.5372521911173972,0.6815194337661256,0.601948160664701,0.0,1.0,0.5056056723437637,0.0,1.0,732.0
Qwen/Qwen3-Embedding-0.6B,Raw,DC,128,0.4306930480992185,0.9903972393726492,0.42292843680083253,0.5390748163009749,0.4791464469926992,0.0,1.0,0.44582913605298236,0.0,1.0,732.0
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,5,0.47850621064549015,0.2380819317294727,-0.0012118060443798333,-0.0016807245635051316,0.4370070525249783,0.0,0.9525390895510051,0.41845714878924467,0.09680060981456484,0.7401136877639245,768.0
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,27,0.21268901423204106,0.32881803988361363,0.021097670970093043,0.20946801349384572,0.31583750121343257,0.0,1.0,0.30417697121290793,0.0,0.8273917824791375,768.0
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,128,0.1018565238971984,0.6499583067206018,0.014602692582018635,0.2456209647441955,0.48908504515450285,0.0,1.0,0.40672734376927067,0.0,1.0,768.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,5,0.822427827720603,0.919044070683415,0.7698531131406057,0.7830749420139939,0.8514075809714554,0.4397708178933746,1.0,0.7003912584448069,0.22290408036930115,1.0,718.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,27,0.5916765277786845,0.9663171527925626,0.5741105886986518,0.7293982501576469,0.6650276653706411,0.0,1.0,0.5572153781008518,0.0,1.0,718.0
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,128,0.5487959739791404,0.9930452061599603,0.5448879766333599,0.6416191964259392,0.5815384841052657,0.0,1.0,0.5693424406568193,0.0,1.0,718.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,5,0.615968510058342,0.7692276985309772,0.44979753301951236,0.5877730294421986,0.6501876429677692,0.07254121875985364,1.0,0.5312330401168611,0.10501611988669896,0.9574499603470232,720.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,27,0.5117082660965417,0.9596728408203818,0.49067579730995825,0.6682958956385225,0.5204585173962463,0.0,1.0,0.4195681153750669,0.0,0.9607170633384359,720.0
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,128,0.37502242322283946,0.9900911929600454,0.3692570077890717,0.48686515132687314,0.44147527909032264,0.0,1.0,0.4218820944961093,0.0,0.9871853657449512,720.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,5,0.47219297567011187,0.5209353488042012,0.13354751615190338,0.4148532579330802,0.5537241349440624,0.0,1.0,0.5014857306873958,0.15050531323391414,0.8524661481408774,730.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,27,0.4761949629446601,0.9394737775885317,0.42967983649779523,0.6721034805676368,0.6041545277530562,0.0,1.0,0.5069294348348359,0.0,1.0,730.0
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,128,0.43382327656634895,0.986281136895891,0.3990366411360151,0.6104959839115754,0.602398872106317,0.0,1.0,0.5176215775203575,0.0,1.0,730.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,5,0.4360215785151903,0.6909552196437442,0.22527701234761427,0.34721327140066277,0.44703887605511955,0.0,0.8948410375046764,0.40912933461863177,0.03207892429978404,0.7861797449374794,698.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,27,0.18013227802508347,0.9102529983677524,0.13026146986922918,0.3036783438795623,0.24075167034242423,0.0,0.7874362342122145,0.2257355139600052,0.0,0.619958989598364,698.0
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,128,0.06327696165134811,0.9823690653608687,0.053341378923251824,0.10780267830118483,0.1030482668882241,0.0,0.4861608568344755,0.13002431732797062,0.0,0.4426686912783836,698.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,5,0.4355007386642815,0.7077877723369527,0.2390676970376687,0.28151873097772256,0.4105216995419265,0.0,0.844652099513984,0.388361128057615,0.014253629315832628,0.7624686267993974,708.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,27,0.21716715587039492,0.9283496558086722,0.178963563604073,0.29432622668151165,0.2355695930516011,0.0,0.7592302297970507,0.20619950351949515,0.0,0.587765692919041,708.0
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,128,0.05962272712310264,0.9854339649421616,0.052239246065913646,0.09179542879555973,0.10014008294986848,0.0,0.47440703989954747,0.11084247996376112,0.0,0.3868049528046876,708.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,5,0.49044463297543434,0.5167039244908097,0.14701291714958759,0.2525985491652365,0.44623268226174584,0.008986627986818818,0.8834787365366729,0.4094605309940128,0.006402301516336029,0.8125187604716896,742.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,27,0.21903713942504954,0.5929538357817047,0.05339588636627648,0.27337804143951333,0.20836105979624223,0.0,0.7443603680009602,0.2047153455594233,0.0,0.6121336763061965,742.0
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,128,0.07619882828444145,0.7636567667305372,0.012025268205415655,0.14164821953520154,0.09121523782315814,0.0,0.4595783511063557,0.11776689868652176,0.0,0.40654700383870723,742.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,5,0.6186813324549717,0.8231184798807749,0.5035327225420259,0.5473540814956204,0.6369679633583487,0.06108754379620318,1.0,0.5465491226169827,0.09730599196679446,0.995792253267171,698.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,27,0.5294649440830852,0.9609591228443688,0.5090912355193292,0.68469002136577,0.5753213388799439,0.0,1.0,0.5132204942723132,0.0,1.0,698.0
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,128,0.5255915850767385,0.992685934284295,0.52151454963459,0.6237939255251366,0.5804815560423936,0.0,1.0,0.48856556950034635,0.0,1.0,698.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,5,0.5732736512702179,0.776324426939181,0.4211788921177784,0.47932166451459685,0.6854722476277962,0.09452525843628445,1.0,0.5666050940763778,0.12544395699875988,1.0,728.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,27,0.5479547687561839,0.9582712369597616,0.5235216386509494,0.6782423257858767,0.5839738125231575,0.0,1.0,0.48719847341069855,0.0,1.0,728.0
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,128,0.398233387813276,0.9900645802285146,0.39126826610965876,0.5043432070871977,0.44377099480430837,0.0,1.0,0.42564178776525297,0.0,1.0,728.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,5,0.4756471515936342,0.25107781562699594,0.0014890658624773323,0.01234177831978421,0.4061813375217159,0.0,0.8933016983703473,0.4131463554360543,0.09526293064327301,0.7310297802288357,768.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,27,0.19432263574265463,0.13497090341352636,0.0008070980825631509,0.014303572562064408,0.33271482070252567,0.0,1.0,0.2724317531552472,0.0,0.8146830356625596,768.0
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,128,0.09466611646096497,0.5783212688950394,0.010158730146004817,0.20070421993857007,0.39078655469766616,0.0,1.0,0.37396365750541755,0.0,1.0,768.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,5,0.5866990855880827,0.786769924065006,0.4424505790525817,0.549930218720695,0.6438242618048863,0.09859706696201775,1.0,0.5508531114654733,0.10462652137308065,0.9970797015578661,696.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,27,0.4434571457785237,0.9518353913845717,0.41787077767593583,0.617688250394993,0.5092730242143255,0.0,1.0,0.4542672729115751,0.0,1.0,696.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,128,0.3440831741167382,0.9885698318075368,0.33477292566357486,0.47363526289088714,0.44519987178727843,0.0,1.0,0.4103018099546682,0.0,1.0,696.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,5,0.6391965673281613,0.8139149102263856,0.512872879866124,0.559538547587933,0.7348205673602033,0.15576730165125297,1.0,0.6008739709524916,0.08012533607553862,1.0,730.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,27,0.46073535520085124,0.9512011212830885,0.4336864937494155,0.5968239109398182,0.4956037958030157,0.0,1.0,0.42347514165272604,0.0,0.9970793917790216,730.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,128,0.30865010257320474,0.9885210417997303,0.3011877049390743,0.4029738964540746,0.3688131492800153,0.0,1.0,0.3433509774115065,0.0,0.9409756185553924,730.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,5,0.5051035201309484,0.4357036406216734,0.11325752284497073,0.32643083095812464,0.46177252296013976,0.0,1.0,0.4332105967038258,0.09376622726373601,0.7726549661439155,740.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,27,0.2339487681157637,0.5398880491093606,0.05381532747817926,0.3628919967951191,0.41336664278110935,0.0,1.0,0.32125885065327214,0.0,0.8451241097156164,740.0
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,128,0.2088083654527273,0.9461225250159676,0.12370476125490866,0.4538268313827974,0.38102234552147435,0.0,1.0,0.37652995858643773,0.0,0.990592425017617,740.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,5,0.671795968833038,0.8541356184798807,0.5775630174378718,0.6348783921204141,0.7447396495825962,0.2125129890559514,1.0,0.6036578950899064,0.14334631178440815,1.0,710.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,27,0.5365925673223799,0.9613450074515648,0.5163934097223452,0.6884966531530964,0.6024554887437922,0.0,1.0,0.5046382106941188,0.0,1.0,710.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,128,0.4311506851009492,0.990530303030303,0.4239665719962539,0.5316332400694666,0.49788119667300446,0.0,1.0,0.4503202300049386,0.0,1.0,710.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,5,0.5470991469760584,0.8009811227024342,0.4192347649927987,0.5292404803578653,0.663966641937126,0.16390769088067803,1.0,0.549556057767967,0.11639033231904944,0.9827217832168846,724.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,27,0.43655439229133597,0.9507487048470655,0.4102195439043283,0.596490117387852,0.4687386723048124,0.0,1.0,0.4086061398314917,0.0,0.9455995168164602,724.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,128,0.3284792317440552,0.9892573273720815,0.322210509769549,0.4237380543712849,0.3668891878265691,0.0,1.0,0.34105898389823536,0.0,0.8900305458597502,724.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,5,0.4395281226586148,0.35066709247037114,0.012494350653126608,0.12360244799187753,0.4614679520867561,0.0,1.0,0.44540187987555957,0.14767997144488176,0.7431237883062374,746.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,27,0.42994859225313764,0.9238831523667589,0.36706695287008073,0.6306758641574617,0.5323330047474546,0.0,1.0,0.45054388743814117,0.0,1.0,746.0
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,128,0.32452331133961165,0.9743985522674047,0.25679549782740796,0.5363075110198995,0.45770832046642523,0.0,1.0,0.4419577001818178,0.0,1.0,746.0
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,5,0.6186813324549717,0.8231184798807749,0.5035327225420259,0.5473540814956204,0.6242393294947726,0.04016770426986083,1.0,0.5459059958848133,0.09777340304964105,0.9940385887199854,698.0
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,27,0.5294649440830852,0.9609591228443688,0.5090912355193292,0.68469002136577,0.5551190408262883,0.0,1.0,0.5070374481194786,0.0,1.0,698.0
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,128,0.5255915850767385,0.992685934284295,0.52151454963459,0.6237939255251366,0.5811945048652747,0.0,1.0,0.5031980492982844,0.0,1.0,698.0
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,5,0.5356446431292909,0.7942392307146405,0.40327773220158064,0.4700408433817054,0.5826552493070601,0.0,1.0,0.5261803560242923,0.12322387786375005,0.9291368341848345,736.0
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,27,0.5214636848594358,0.9564970548577106,0.4968096052607786,0.665609637264047,0.5820521780494686,0.0,1.0,0.4760692539618272,0.0,1.0,736.0
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,128,0.4187264414047353,0.989900468384075,0.4095118660157665,0.5265438208724814,0.45537246860563985,0.0,1.0,0.4458644969129094,0.0,1.0,736.0
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,5,0.4756471515936342,0.25107781562699594,0.0014890658624773323,0.01234177831978421,0.4304729502381704,0.0,0.9602196723396896,0.40701609184911536,0.08438961033014108,0.7296425733680896,764.0
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,27,0.19432263574265463,0.13497090341352636,0.0008070980825631509,0.014303572562064408,0.3179284085759783,0.0,1.0,0.26766460371236217,0.0,0.7888704377366089,764.0
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,128,0.09427068573222243,0.5782769143424881,0.01005461304598862,0.1988187031563211,0.3913205386183045,0.0,1.0,0.3743924312635474,0.0,1.0,764.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,5,0.692981033054676,0.8621061315733447,0.6037787175823289,0.6485496415191142,0.7622562697551644,0.2585325449177065,1.0,0.6274180030426175,0.165197562282896,1.0,706.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,27,0.5238980597981101,0.9604313036690086,0.5032423443183559,0.6879216098511689,0.5894221366610093,0.0,1.0,0.49830002988699346,0.0,1.0,706.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,128,0.4145811926507071,0.9897186147186147,0.4048099363236488,0.5343956343257734,0.49558566022356815,0.0,1.0,0.45361027472180404,0.0,1.0,706.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,5,0.48475473157490134,0.7645039386842666,0.33211923009750355,0.46665466203060696,0.5697279400024461,0.0,1.0,0.46026012950105255,0.11862265597883515,0.80189760302327,728.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,27,0.41821929771171074,0.949444681002058,0.39134114536875114,0.5891148941374108,0.4120231865169429,0.0,1.0,0.35736865197937445,0.0,0.8756909358110334,728.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,128,0.2542116820222754,0.9884012845078419,0.24809154943006426,0.36109724424635153,0.3038479003436903,0.0,0.9665745525157703,0.30097679093478985,0.0,0.8102780351182979,728.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,5,0.44345139852765414,0.5741253282236889,0.1426100151521706,0.37342066446616795,0.5068186836559803,0.0,1.0,0.46090417147133245,0.155030347476883,0.7667779954657818,754.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,27,0.44701424662830147,0.9199577744659712,0.3751314723356787,0.6595891401710502,0.5838644001291803,0.0,1.0,0.4695370806070317,0.0,1.0,754.0
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,128,0.33322114195962727,0.9776896600667092,0.27550279418417867,0.5360946717172074,0.47262016459912204,0.0,1.0,0.4464539810533263,0.0,1.0,754.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,5,0.694980497441029,0.855537222340501,0.6002802042710709,0.6623235568087555,0.758629484577641,0.2635196294439292,1.0,0.6401658440899191,0.1744262925393293,1.0,702.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,27,0.5593226068825505,0.9647026470796962,0.5406978445307556,0.7020656425140498,0.6266815567123005,0.0,1.0,0.5257898109455821,0.0,1.0,702.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,128,0.5003837690200337,0.9920649705485771,0.49531854114443946,0.6005619027162485,0.5703692307487176,0.0,1.0,0.5100419399091024,0.0,1.0,702.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,5,0.50142398940703,0.7814872968561493,0.3612925716483892,0.5000213646132904,0.6015658596280985,0.0,1.0,0.4982169345676938,0.03967015507393029,0.9567637140614573,728.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,27,0.5182367736745623,0.9575881768504719,0.4951723296234214,0.6702206144621665,0.520767313578375,0.0,1.0,0.43722490917058476,0.0,1.0,728.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,128,0.3847630015935342,0.9898960329288198,0.37794377137427887,0.49859329546802533,0.43660868475423964,0.0,1.0,0.42099319959885134,0.0,1.0,728.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,5,0.48994812185292214,0.48415211837342986,0.12708903835698038,0.38166199938459444,0.5964665878678986,0.03625289918039942,1.0,0.5450005541987193,0.1513516186053538,0.9386494897920847,744.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,27,0.4009982079876406,0.8885946703569655,0.30021138318794754,0.6305677079561136,0.5745320307811765,0.0,1.0,0.4843502787568334,0.0,1.0,744.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,128,0.4420103463401445,0.9871105670285998,0.41137031515712386,0.6073395545117364,0.5458434817046991,0.0,1.0,0.5103486862793026,0.0,1.0,744.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,5,0.4612400358750923,0.6362217017954723,0.20364786906628224,0.29096715519426763,0.43184291268281855,0.0,0.8739714307347174,0.3877702448281449,0.02780755507962357,0.7477329345766663,706.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,27,0.16065742324223514,0.8920454545454546,0.1003181363442729,0.25652294289750993,0.14602500069286914,0.0,0.4852235400747439,0.16642152420179718,0.0,0.4174597494910987,706.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,128,0.04582277256269771,0.9829234972677595,0.036781074150358334,0.07372085511299538,0.06738276232039056,0.0,0.31515718106623414,0.09602237699353602,0.0,0.32144912334726594,706.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,5,0.41250116959032673,0.6952576112412178,0.20771572187545684,0.2599774754883419,0.44550246041844843,0.0019690645436368226,0.8890358562932601,0.39110494634925674,0.016915849934452942,0.7652940427640605,724.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,27,0.14640135221758452,0.9276089347810659,0.10857789762498132,0.2343865702883318,0.14637880604650713,0.0,0.5021993383485904,0.16748955815602037,0.0,0.4275773542564699,724.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,128,0.04711654663198259,0.9847021148250656,0.03931033430659287,0.0694500013521968,0.07361411955850083,0.0,0.3801944845562649,0.09292887399663242,0.0,0.3361682687496814,724.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,5,0.47442767405147945,0.24548027109502518,-0.0018431108805507387,0.00451138524195773,0.3127254729998699,0.020217000825001885,0.6052339451747379,0.3212661984191526,0.04756208003005424,0.594970316808251,736.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,27,0.18873303973014866,0.20615108934781065,0.0021298621440163376,0.036511147800196826,0.09726458650676305,0.0,0.37348191990764323,0.10703824280217958,0.0,0.25660912235475875,736.0
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,128,0.06498376128242078,0.6982382371726634,0.00553942384222011,0.07308726574731847,0.04044342913621634,0.0,0.23542506337940033,0.05610725355273489,0.0,0.22041475379446182,736.0
